 Subj,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"PSYC","236","Theories of Human Comm","92482","A","LEC","M","25","23","13:00","14:15"," T  R    ","DEWEY","212","Yadav, Dharam Paul","3"
"PSYC","237","Cross-Cultural Communication","92483","A","LEC","M","25","30","14:30","15:45"," T  R    ","DEWEY","212","Yadav, Dharam Paul","3"
"PSYC","251","Behav Disorders of Childhood","94218","A","LEC","M","25","27","16:00","17:15"," T  R    ","OMANEX","A200","Burt, Keith B","3"
"PSYC","262","Social Development","92484","A","LEC","M","25","26","16:00","17:15"," T  R    ","L/L-B","B132","Fenstermacher, Susan Karen","3"
"PSYC","267","Adolescence","92517","A","LEC","M","28","27","16:00","17:15"," T  R    ","LAFAYE","L210","Abaied, Jamie Louise","3"
"PSYC","295","Emotional Dev & Temperment","94597","A","LEC","M","28","26","14:30","15:45"," T  R    ","L/L-A","A101","Schermerhorn, Alice C","3"
"PSYC","301","Faculty Seminar","92526","A","SEM","M","20","7","10:30","12:00","    F   ","DEWEY","238","Falls, William A","0"
"PSYC","303","Biobehavioral Proseminar","92527","A","SEM","M","20","9","08:30","11:30","  W     ","DEWEY","100","Green, John Thomas","3"
"PSYC","340","Adv Statistical Methods I","92995","A","LCLB","M","20","6","13:00","15:00","    F   ","WATERM","113Q","Harder, Valerie ","3"
"PSYC","341","Adv Statistical Methods II","94634","A","LCLB","M","20","8","13:00","15:45","   R    ","DEWEY","238","Stickle, Timothy R","3"
"PSYC","346","Analysis of Longitudinal Data","94225","A","SEM","M","12","9","08:30","11:15","   R    ","DEWEY","238","Burt, Keith B","3"
"PSYC","349","Seminar in Psyc Research Meth","94229","A","SEM","M","12","15","13:00","16:00"," T      ","DEWEY","342","Stickle, Timothy R","3"
"PSYC","354","Psychopathology I","94230","A","SEM","M","12","12","08:30","11:30"," T      ","DEWEY","238","Forehand, Rex L.","3"
"PSYC","364","Professional Affairs & Ethics","94233","A","LEC","M","12","7","11:30","14:15","M       ","DEWEY","238","Rosen, Lee David","3"
"PSYC","370","Adult Psychological Assessment","94234","A","SEM","M","12","5","13:00","16:00","  W     ","DEWEY","342","Kennedy, Kathleen B.","3"
"PSYC","374","Advanced Clinical Practicum","92534","A","INTN","M","12","7","08:30","10:30","    F   ","DEWEY","238","Hoza, Betsy ","0 to 1"
"PSYC","374","Advanced Clinical Practicum","92536","B","INTN","M","12","6","09:00","11:00","M       ","DEWEY","342","Kennedy, Kathleen B.","0 to 1"
"PSYC","374","Advanced Clinical Practicum","92537","C","INTN","M","12","6","13:00","15:00","   R    ","DEWEY","135","Rosen, Lee David","0 to 1"
"PSYC","374","Advanced Clinical Practicum","92538","D","INTN","M","12","5","14:30","16:00","M       ","DEWEY","135","Fondacaro, Karen M.","0 to 1"
"PSYC","375","Internship in Clinical Psyc","92540","A","INTN","M","12","7","TBA","","       ","","","Forehand, Rex L.","0"
"PSYC","380","Emotions Across the Lifecourse","92541","A","LEC","M","12","3","08:30","11:30","M       ","DEWEY","238","Abaied, Jamie Louise","3"
"PSYC","382","Adv Professional/Research Sem","92545","A","SEM","M","12","1","12:30","13:30","  W     ","DEWEY","100","Murray-Close, Dianna ","1"
"PSYC","382","Adv Professional/Research Sem","92546","B","SEM","M","18","2","08:30","11:15"," T      ","DEWEY","100","Pinel, Elizabeth ","1"
"PSYC","382","Adv Professional/Research Sem","92547","C","SEM","M","18","11","12:30","14:00","   R    ","DEWEY","100","Green, John Thomas","1"
"PSYC","385","Advanced Readings & Research","92548","A","INTN","M","20","2","TBA","","       ","","","Falls, William A","1 to 3"
"PSYC","391","Master's Thesis Rsch","92549","A","TD","M","20","4","TBA","","       ","","","Falls, William A","1 to 18"
"PSYC","395","Dialectical Behavior Therapy","94760","A","SEM","M","18","5","08:30","11:30","M       ","DEWEY","100","Rellini, Alessandra ","1 to 12"
"PSYC","491","Doctoral Dissertation Research","92550","A","TD","M","20","24","TBA","","       ","","","Falls, William A","1 to 18"
"PT","204","Professional Seminar 2","91190","A","LAB","M","40","36","12:50","13:40","  W     ","ML SCI","107","Nelson, Leonie Ann","0"
"PT","206","Professional Seminar 4","91404","A","SEM","M","42","40","12:50","13:40","    F   ","ROWELL","111","Nelson, Leonie Ann","0"
"PT","213","Movement Science I","94751","B","LEC","M","45","36","13:00","14:15"," T  R    ","ROWELL","111","Henry, Sharon Margaret","3"
"PT","241","Patient Mngmt Fndmntl Skills","91180","A","LCLB","M","40","36","12:50","15:50","    F   ","ROWELL","003B","Dee, Justine McCuen","6"
"PT","295","Pathophys/Pharm for PT","94579","A","LEC","M","40","36","08:30","10:25","M  W  F   ","LAFAYE","L302","Szilva, Jean ","1 to 15"
"PT","301","Clin Ethics for Hlthcare Prof","93699","B","LEC","M","40","15","12:50","15:50","M       ","ROWELL","111","Standen, Patrick Donald","3"
"PT","302","Quality in Health Care","93697","A","LEC","M","24","18","12:50","15:50","  W     ","ROWELL","111","van Eeghen, Constance O.","3"
"PT","320","Undrstdng Evidence in PT Pract","94719","A","LEC","M","40","36","10:40","11:30","M  W  F   ","HARRIS","115","Jette, Diane Ursprung","3"
"PT","322","Research Project","94220","A","LEC","M","35","32","13:00","14:15"," T  R    ","ROWELL","102","Jette, Diane Ursprung","3"
"PT","328","Patient Independent Study","94228","A","TD","M","10","7","TBA","","       ","","","Jette, Diane Ursprung","1 to 4"
"PT","330","Psychosocial Issues in Health","94524","A","LEC","M","40","40","08:30","09:45"," T  R    ","ROWELL","111","O'Rourke, Deborah A.","3"
"PT","345","Patient Mgt-Neuromuscular 1","91402","A","LCLB","M","40","39","09:35","12:35","M  W  F   ","ROWELL","003B","Cromwell, Susan ","6"
"PT","371","Clinical Internship 2","94645","A","INTN","M","42","40","TBA","","       ","","","Nelson, Leonie Ann","5"
"PT","372","Clinical Internship 3A","94646","A","INTN","M","42","39","TBA","","       ","","","Nelson, Leonie Ann","2"
"RADT","173","Intro to Clinical Practice","90307","A","LEC","M","12","11","17:00","20:00"," T      ","FAHC","SEE NOTES","Biron, Maryse C.","3"
"RADT","223","Clin Pract: Radiation Therapy","90308","A","CLN","M","3","2","08:30","11:30","M  W  F   ","FAHC","SEE NOTES","Biron, Maryse C.","3"
"RADT","223","Clin Pract: Radiation Therapy","90309","B","CLN","M","3","3","12:50","15:50","M  W  F   ","FAHC","SEE NOTES","Biron, Maryse C.","3"
"RADT","223","Clin Pract: Radiation Therapy","90310","C","CLN","M","3","3","08:30","13:30"," T  R    ","FAHC","SEE NOTES","Biron, Maryse C.","3"
"RADT","275","Dosimetry","90311","A","LEC","M","11","8","16:05","17:20","M  W     ","ROWELL","316","Cai, Yang Cathy","3"
"RADT","277","Techniques Radiation Therapy","90313","A","LCLB","M","11","8","17:30","20:30","  W     ","FAHC","SEE NOTES","Alsofrom, Jane E.","4"
"REL","020","D2: Intro Rel:Comparative","91092","A","LEC","M","125","84","13:55","14:45","M  W  F   ","FLEMIN","101","Andrus, Erica Ruth Hurwitz","3"
"REL","020","D2: Intro Rel:Comparative","91093","B","LEC","M","43","42","10:40","11:30","M  W  F   ","LAFAYE","L111","Andrus, Erica Ruth Hurwitz","3"
"REL","020","D2: Intro Rel:Comparative","94171","C","LEC","M","43","40","11:30","12:45"," T  R    ","LAFAYE","L111","Morgenstein Fuerst, Ilyse ","3"
"REL","020","D2: Intro Rel:Comparative","95017","WD","LEC","C","20","2","11:30","12:45","       ","","","","3"
"REL","020","D2: Intro Rel:Comparative","94681","Z1","LEC","C","20","16","14:30","15:45"," T  R    ","481 MN","104","Hrotic, Steven Michael","3"
"REL","020","D2: Intro Rel:Comparative","94459","ZRA","LEC","C","5","4","13:55","14:45","M  W  F   ","FLEMIN","101","Andrus, Erica Ruth Hurwitz","3"
"REL","021","TAP:D2: Intro Rel:Asian Trad","91094","A","LEC","M","22","17","13:00","14:15"," T  R    ","481 MN","104","Borchert, Thomas Adams","3"
"REL","021","D2: Intro Rel:Asian Traditions","91095","B","LEC","M","123","92","16:00","17:15"," T  R    ","VOTEY","105","Mai, Cuong ","3"
"REL","021","D2: Intro Rel:Asian Traditions","91096","C","LEC","M","43","43","13:00","14:15"," T  R    ","LAFAYE","L111","Mai, Cuong ","3"
"REL","021","D2: Intro Rel:Asian Traditions","94460","ZRB","LEC","C","7","5","16:00","17:15"," T  R    ","VOTEY","105","Mai, Cuong ","3"
"REL","023","Intro Rel:Bible","92489","A","LEC","M","42","32","11:45","12:35","M  W  F   ","LAFAYE","L111","Clark, Anne L.","3"
"REL","023","TAP:Intro Rel:Bible","92490","B","LEC","M","22","8","09:35","10:25","M  W  F   ","481 MN","104","Clark, Anne L.","3"
"REL","023","Intro Rel:Bible","94461","ZRA","LEC","C","1","1","11:45","12:35","M  W  F   ","LAFAYE","L111","Clark, Anne L.","3"
"REL","026","D2:Intro Rel:African Religions","91739","A","LEC","M","46","38","15:00","15:50","M  W  F   ","KALKIN","002","Brennan, Vicki Laine","3"
"REL","026","D2:Intro Rel:African Religions","94722","OL1","ONL","C","20","11","TBA","","       ","ONLINE","SEE NOTES","Brennan, Vicki Laine","3"
"REL","026","D2:Intro Rel:African Religions","94462","ZRA","LEC","C","5","2","15:00","15:50","M  W  F   ","KALKIN","002","Brennan, Vicki Laine","3"
"REL","027","IHP:Integr Humanities","91097","A","LEC","M","30","31","10:00","11:15"," T  R    ","L/L-B","B132","Sugarman, Richard Ira","3"
"REL","100","Interpretation of Religion","91682","A","LEC","M","20","17","10:40","11:30","M  W  F   ","481 MN","104","Brennan, Vicki Laine","3"
"REL","100","Interpretation of Religion","94807","ZRA","LEC","C","2","2","10:40","11:30","M  W  F   ","481 MN","104","Brennan, Vicki Laine","3"
"REL","109","Ritualization:Rel Body Culture","94176","A","LEC","M","24","24","11:30","12:45"," T  R    ","481 MN","104","Trainor, Kevin M.","3"
"REL","114","Hebrew Scriptures","94177","A","LEC","M","27","16","11:30","12:45"," T  R    ","L/L-B","B132","Sugarman, Richard Ira","3"
"REL","116","Judaism","92492","A","LEC","M","27","27","14:30","15:45"," T  R    ","L/L-B","B132","Sugarman, Richard Ira","3"
"REL","124","Christianity","92493","A","LEC","M","27","4","11:30","12:45"," T  R    ","ALLEN","104","Clark, Anne L.","3"
"REL","128","Religion in America","91903","A","LEC","M","27","22","13:00","14:15"," T  R    ","WATERM","401","Andrus, Erica Ruth Hurwitz","3"
"REL","130","D2: Islam","94235","B","LEC","M","27","25","16:00","17:15"," T  R    ","OMANEX","A207","Morgenstein Fuerst, Ilyse ","3"
"REL","132","D2: Buddhist Traditions","94185","A","LEC","M","27","28","16:05","17:20","M  W     ","OMANEX","A207","Mai, Cuong ","3"
"REL","180","Moral&Rel Persp on Holocaust","94186","A","LEC","M","22","17","16:05","17:20","M  W     ","L/L-B","B132","Sugarman, Richard Ira","3"
"REL","190","Methods in Teaching Religion","92045","A","IS","M","10","0","TBA","","       ","","","Trainor, Kevin M.","1 to 3"
"REL","197","Readings & Research","91222","A","TD","M","10","0","TBA","","       ","","","Trainor, Kevin M.","1 to 6"
"REL","297","Rel  Nationalism & the State","94194","A","TD","M","18","10","10:00","11:15"," T  R    ","481 MN","104","Borchert, Thomas Adams","3"
"RMS","157","Care & Prevent of Ath Injur","93008","A","LEC","M","50","48","10:40","11:30","M  W  F   ","ROWELL","110","Vreeland, Kathryn ","3"
"RMS","213","Biomechanics of Human Movement","91405","A","LEC","M","40","25","16:05","17:20","M  W     ","ROWELL","118","Wu, Ge ","3"
"RMS","250","Exercise Physiology","93607","A","LEC","M","30","35","13:00","14:15"," T  R    ","ROWELL","115","Brock, David W.","3"
"RMS","250","Exercise Physiology","94484","A01","LAB","M","10","7","14:30","17:15","   R    ","ROWELL","017","Kokinda, Nathan D.","1"
"RMS","250","Exercise Physiology","94485","A02","LAB","M","10","5","14:30","17:15"," T      ","ROWELL","017","Kokinda, Nathan D.","1"
"RMS","250","Exercise Physiology","94486","A03","LAB","M","10","8","08:30","11:30","    F   ","ROWELL","017","Kokinda, Nathan D.","1"
"RMS","280","Senior Research Experience","91731","A","INTN","M","10","0","TBA","","       ","OFFCMP","SEE NOTES","Kasser, Susan ","4"
"RUSS","001","Elementary Russian","90270","A","LEC","M","30","23","10:00","11:15"," T      ","TERRIL","207","Scollins, Kathleen Mary","4"
"RUSS","001","Elementary Russian","94463","B","LEC","M","28","24","11:45","12:35","M  W  F   ","WATERM","457","Scollins, Kathleen Mary","4"
"RUSS","001","Elementary Russian","94464","ZRB","LEC","C","2","1","11:45","12:35","M  W  F   ","WATERM","457","Scollins, Kathleen Mary","4"
"RUSS","051","Intermediate Russian","90272","A","LEC","M","29","16","11:45","12:35","M  W  F   ","WATERM","458","McKenna, Kevin James","4"
"RUSS","095","Russian House","94776","A","ACT","M","15","3","TBA","","       ","","","McKenna, Kevin James","1"
"RUSS","121","Composition & Conversation","94169","A","LEC","M","20","21","13:55","14:45","M  W  F   ","WATERM","455","Carter, Elena ","3"
"RUSS","141","Reading Comprehension","94170","A","LEC","M","20","22","13:00","14:15"," T  R    ","WATERM","456","McKenna, Kevin James","3"
"RUSS","195","Intermediate Special Topics","94777","A","IS","M","15","1","TBA","","       ","","","Schreckenberger, Helga ","1 to 18"
"RUSS","197","Readings & Research","90274","A","TD","M","8","0","TBA","","       ","","","Schreckenberger, Helga ","1 to 6"
"SOC","001","Introduction to Sociology","90587","A","LEC","M","175","172","11:30","12:45"," T  R    ","FLEMIN","101","Macias, Thomas E","3"
"SOC","001","Introduction to Sociology","94712","B","LEC","M","175","171","10:40","11:30","M  W  F   ","ROWELL","103","Fox, Kathryn Joan","3"
"SOC","001","Introduction to Sociology","94465","ZRA","LEC","C","5","3","11:30","12:45"," T  R    ","FLEMIN","101","Macias, Thomas E","3"
"SOC","001","Introduction to Sociology","94742","ZRB","LEC","C","5","4","10:40","11:30","M  W  F   ","ROWELL","103","Fox, Kathryn Joan","3"
"SOC","019","D1: Race Relations in the US","90599","A","LEC","M","175","176","10:00","11:15"," T  R    ","FLEMIN","101","Khanna, Nikki D.","3"
"SOC","019","TAP:D1:RaceRelations in US","92501","B","LEC","M","20","20","13:00","14:15"," T  R    ","L/L-D","D107","Macias, Thomas E","3"
"SOC","019","D1: Race Relations in the US","94738","C","LEC","M","95","108","09:35","10:25","M  W  F   ","ROWELL","103","Matsumoto, Noriko ","3"
"SOC","019","D1: Race Relations in the US","94466","ZRA","LEC","C","5","4","10:00","11:15"," T  R    ","FLEMIN","101","Khanna, Nikki D.","3"
"SOC","019","D1: Race Relations in the US","94739","ZRC","LEC","C","5","5","09:35","10:25","M  W  F   ","ROWELL","103","Matsumoto, Noriko ","3"
"SOC","029","Sociology of the Family","94141","A","LEC","M","175","137","13:55","14:45","M  W  F   ","ML SCI","235","Fothergill, Alice Margaret","3"
"SOC","029","Sociology of the Family","94467","ZRA","LEC","C","5","0","13:55","14:45","M  W  F   ","ML SCI","235","Fothergill, Alice Margaret","3"
"SOC","032","ISSP: Social Inequality","91965","A","LEC","M","30","28","12:50","13:40","M  W  F   ","L/L-A","A101","Diouf, Moustapha ","3"
"SOC","095","Survey of Modern Africa","94121","A","LEC","M","27","10","08:30","09:20","M  W  F   ","LAFAYE","L102","Diouf, Moustapha ","3"
"SOC","095","TAP: Health Care in America","94152","C","LEC","M","20","19","12:50","13:40","M  W  F   ","LAFAYE","L300","Jaffe, Dale J.","3"
"SOC","095","Survey of Modern Africa","94469","ZRA","LEC","C","3","0","08:30","09:20","M  W  F   ","LAFAYE","L102","Diouf, Moustapha ","3"
"SOC","100","Fund of Social Research","90605","A","LCLB","M","30","29","10:00","12:05"," T  R    ","LAFAYE","L309","Strickler, Jennifer Anne","4"
"SOC","100","Fund of Social Research","90610","B","LCLB","M","30","13","09:35","10:25","    F   ","LAFAYE","L309","Danigelis, Nicholas Louis","4"
"SOC","101","Developm't Sociological Theory","90615","A","LEC","M","35","34","08:30","09:45"," T  R    ","LAFAYE","L411","Miller, Eleanor M.","3"
"SOC","101","Developm't Sociological Theory","92438","B","LEC","M","35","36","14:30","15:45"," T  R    ","LAFAYE","L107","Burke, Mary Clare","3"
"SOC","102","Population  Environment & Soc","94848","A","LEC","M","45","37","13:00","14:15"," T  R    ","ML SCI","105","Strickler, Jennifer Anne","3"
"SOC","115","Crime","94847","A","LEC","M","45","45","11:30","12:45"," T  R    ","DEWEY","314","Miller, Eleanor M.","3"
"SOC","119","D1: Race & Ethnicity","94148","A","LEC","M","45","45","13:00","14:15"," T  R    ","VOTEY","209","Khanna, Nikki D.","3"
"SOC","122","D2:Women & Gender in Society","90625","A","LEC","M","37","34","11:45","12:35","M  W  F   ","LAFAYE","L311","Mintz, Beth ","3"
"SOC","161","Sociology of Leisure","91867","A","LEC","M","43","36","12:50","13:40","M  W  F   ","LAFAYE","L311","Danigelis, Nicholas Louis","3"
"SOC","171","D2:Soc Chng&Dev Persp 3rd Wrld","94144","A","LEC","M","45","49","10:40","11:30","M  W  F   ","HILLS","122","Diouf, Moustapha ","3"
"SOC","195","Collective Memory","94162","A","LEC","M","43","22","16:00","18:45"," T      ","LAFAYE","L111","Kaelber, Lutz F","3"
"SOC","197","Readings & Research","90826","A","TD","M","3","1","TBA","","       ","","","Jaffe, Dale J.","1 to 6"
"SOC","216","Criminal Justice","94720","B","LEC","M","18","18","13:55","15:10","M  W     ","31 SPR","100","Fox, Kathryn Joan","3"
"SOC","218","D2:Disability as Deviance","94161","A","LEC","M","18","17","12:50","13:40","M  W  F   ","31 SPR","100","Kaelber, Lutz F","3"
"SOC","221","Disaster & Vulnerability","94572","A","SEM","M","18","18","11:45","12:35","M  W  F   ","31 SPR","100","Fothergill, Alice Margaret","3"
"SOC","274","Qualitative Research Methods","94711","A","LEC","M","18","10","16:05","19:05","  W     ","OMANEX","A303","Jaffe, Dale J.","3"
"SOC","288","Rsch Meth Teaching Sociology","90839","A","SEM","M","3","2","10:00","11:15"," T  R    ","31 SPR","104","Khanna, Nikki D.","3"
"SOC","288","Rsch Meth Teaching Sociology","94163","B","SEM","M","3","0","10:40","11:30","M  W  F   ","31 SPR","100","Jaffe, Dale J.","3"
"SOC","288","Rsch Meth Teaching Sociology","94164","C","SEM","M","3","1","11:30","12:45"," T  R    ","31 SPR","205","Macias, Thomas E","3"
"SOC","288","Rsch Meth Teaching Sociology","94165","D","SEM","M","3","2","13:55","14:45","M  W  F   ","31 SPR","100","Fothergill, Alice Margaret","3"
"SOC","288","Rsch Meth Teaching Sociology","94166","E","SEM","M","3","2","09:35","10:25","M  W  F   ","31 SPR","100","Danigelis, Nicholas Louis","3"
"SOC","288","Rsch Meth Teaching Sociology","94167","F","SEM","M","3","1","10:00","11:15"," T  R    ","31 SPR","106","Strickler, Jennifer Anne","3"
"SOC","288","Rsch Meth Teaching Sociology","94749","G","SEM","M","3","2","10:40","11:30","M  W  F   ","ONCMP","SEE NOTES","Fox, Kathryn Joan","3"
"SOC","295","Sociology of Sport&Recreation","94158","B","SEM","M","18","17","11:30","12:45"," T  R    ","31 SPR","100","Krymkowski, Daniel Harry","3"
"SOC","295","Sociology of Education","94159","C","SEM","M","18","18","09:35","10:25","M  W  F   ","31 SPR","100","Mintz, Beth ","3"
"SOC","295","Sexuality and Medicine","94160","D","SEM","M","9","9","16:05","19:05","  W     ","31 SPR","100","Burke, Mary Clare","3"
"SOC","297","Readings & Research","90824","A","TD","M","3","1","TBA","","       ","","","Jaffe, Dale J.","1 to 6"
"SPAN","001","Elementary I","90966","A","LCDS","M","25","25","08:30","09:20"," T      ","OMANEX","A207","Montesano, Rachael ","4"
"SPAN","001","Elementary I","90968","B","LCDS","M","23","24","10:00","10:50"," T      ","COOK","A402","Montesano, Rachael ","4"
"SPAN","001","Elementary I","90970","C","LCDS","M","25","25","10:00","10:50"," T      ","SOUTHW","200","Sperry, Abigail Ives","4"
"SPAN","001","Elementary I","90972","D","LCDS","M","24","24","11:30","12:20"," T      ","L/L-A","A162","Sperry, Abigail Ives","4"
"SPAN","001","Elementary I","90973","E","LCDS","M","25","27","10:00","10:50"," T      ","OMANEX","A207","Russell, Marthe M","4"
"SPAN","001","Elementary I","90974","F","LCDS","M","25","27","11:30","12:20"," T      ","WATERM","457","Russell, Marthe M","4"
"SPAN","001","Elementary I","91642","G","LCDS","M","25","25","11:45","12:35","M  W  F   ","OMANEX","A207","de Dios, Lourdes ","4"
"SPAN","001","Elementary I","93400","H","LCDS","M","23","24","13:00","13:50"," T      ","OMANEX","A207","de Dios, Lourdes ","4"
"SPAN","001","Elementary I","94470","ZRB","LCDS","C","2","0","10:00","10:50"," T      ","COOK","A402","Montesano, Rachael ","4"
"SPAN","001","Elementary I","94471","ZRD","LCDS","C","1","0","11:30","12:20"," T      ","L/L-A","A162","Sperry, Abigail Ives","4"
"SPAN","001","Elementary I","94472","ZRH","LCDS","C","2","1","13:00","13:50"," T      ","OMANEX","A207","de Dios, Lourdes ","4"
"SPAN","002","Elementary II","90975","A","LCDS","M","25","25","11:45","12:35","M  W  F   ","OMANEX","A202","Pont, Carmen ","4"
"SPAN","002","Elementary II","90976","B","LCDS","M","25","19","13:00","13:50"," T      ","TORREY","201","Pont, Carmen ","4"
"SPAN","002","Elementary II","90977","C","LCDS","M","25","23","08:30","09:20"," T      ","OMANEX","A200","Uzzell, David ","4"
"SPAN","002","Elementary II","90978","D","LCDS","M","24","24","15:00","15:50","M  W  F   ","WATERM","400","Uzzell, David ","4"
"SPAN","002","Elementary II","91778","E","LCDS","M","25","24","11:30","12:20"," T      ","LAFAYE","L102","Uzzell, David ","4"
"SPAN","002","Elementary II","94473","ZRD","LCDS","C","1","1","15:00","15:50","M  W  F   ","WATERM","400","Uzzell, David ","4"
"SPAN","051","Intermediate Language Study I","90979","A","LCDS","M","23","18","10:40","11:30","M  W  F   ","TERRIL","308","Montesano, Rachael ","3"
"SPAN","051","Intermediate Language Study I","90980","B","LCDS","M","25","24","11:45","12:35","M  W  F   ","L/L-A","A162","Montesano, Rachael ","3"
"SPAN","051","Intermediate Language Study I","90981","C","LCDS","M","25","24","11:45","12:35","M  W  F   ","COOK","A402","Russell, Marthe M","3"
"SPAN","051","Intermediate Language Study I","90982","D","LCDS","M","25","26","12:50","13:40","M  W  F   ","ANGELL","B104","Russell, Marthe M","3"
"SPAN","051","Intermediate Language Study I","90983","E","LCDS","M","25","25","13:55","14:45","M  W  F   ","WATERM","401","Devitt, McKew ","3"
"SPAN","051","Intermediate Language Study I","90984","F","LCDS","M","25","11","08:30","09:20","M  W  F   ","L/L-A","A161","Cafiero, Deborah Joy","3"
"SPAN","051","Intermediate Language Study I","90985","G","LCDS","M","25","18","09:35","10:25","M  W  F   ","L/L-A","A161","Cafiero, Deborah Joy","3"
"SPAN","051","Intermediate Language Study I","90986","H","LCDS","M","25","20","10:40","11:30","M  W  F   ","L/L-A","A161","Cafiero, Deborah Joy","3"
"SPAN","051","Intermediate Language Study I","94474","ZRA","LCDS","C","2","2","10:40","11:30","M  W  F   ","TERRIL","308","Montesano, Rachael ","3"
"SPAN","052","Intermediate Language Study II","90988","A","LCDS","M","24","21","11:45","12:35","M  W  F   ","TERRIL","207","Sperry, Abigail Ives","3"
"SPAN","052","Intermediate Language Study II","90989","B","LCDS","M","25","20","12:50","13:40","M  W  F   ","OMANEX","A200","Sperry, Abigail Ives","3"
"SPAN","052","Intermediate Language Study II","90990","C","LCDS","M","25","8","13:55","14:45","M  W  F   ","OMANEX","A202","Uzzell, David ","3"
"SPAN","052","Intermediate Language Study II","90991","D","LCDS","M","25","13","13:55","14:45","M  W  F   ","OMANEX","A207","de Dios, Lourdes ","3"
"SPAN","052","Intermediate Language Study II","90992","E","LCDS","M","25","19","15:00","15:50","M  W  F   ","OMANEX","A207","de Dios, Lourdes ","3"
"SPAN","052","Intermediate Language Study II","94475","ZRA","LCDS","C","1","0","11:45","12:35","M  W  F   ","TERRIL","207","Sperry, Abigail Ives","3"
"SPAN","101","Composition & Conversation","91004","A","LCDS","M","15","14","10:40","11:30","M  W  F   ","OMANEX","A304","Devitt, McKew ","3"
"SPAN","101","Composition & Conversation","91005","B","LCDS","M","15","16","11:45","12:35","M  W  F   ","OMANEX","A304","Devitt, McKew ","3"
"SPAN","101","Composition & Conversation","91006","C","LCDS","M","15","13","11:30","12:45"," T  R    ","OMANEX","A304","Valeriano, Irma ","3"
"SPAN","101","Composition & Conversation","91007","D","LCDS","M","15","11","12:50","13:40","M  W  F   ","WATERM","423","Cafiero, Deborah Joy","3"
"SPAN","101","Composition & Conversation","91008","E","LCDS","M","15","10","08:30","09:20","M  W  F   ","WATERM","456","Valeriano, Irma ","3"
"SPAN","101","Composition & Conversation","91009","F","LCDS","M","15","14","09:35","10:25","M  W  F   ","WATERM","456","Valeriano, Irma ","3"
"SPAN","101","Composition & Conversation","91010","G","LCDS","M","15","10","13:55","14:45","M  W  F   ","WATERM","403","Pont, Carmen ","3"
"SPAN","101","Composition & Conversation","92136","H","LCDS","M","15","13","15:00","15:50","M  W  F   ","WATERM","403","Pont, Carmen ","3"
"SPAN","109","Spanish Grammar","91648","A","LCDS","M","25","19","10:40","11:30","M  W  F   ","OMANEX","A200","Valeriano, Irma ","3"
"SPAN","109","Spanish Grammar","91651","B","LCDS","M","25","24","11:45","12:35","M  W  F   ","OMANEX","A200","Valeriano, Irma ","3"
"SPAN","109","Spanish Grammar","91652","C","LCDS","M","25","21","11:30","12:45"," T  R    ","TERRIL","308","Rodriguez, Guillermo A.","3"
"SPAN","140","Analyzing Hispanic Literatures","91011","A","LEC","M","15","7","13:55","14:45","M  W  F   ","WATERM","402","Oyata, Martin ","3"
"SPAN","140","Analyzing Hispanic Literatures","91013","B","LEC","M","15","14","15:00","15:50","M  W  F   ","WATERM","402","Oyata, Martin ","3"
"SPAN","140","Analyzing Hispanic Literatures","91014","C","LEC","M","15","15","09:35","10:25","M  W  F   ","WATERM","402","Lopez-Vicuna, Ignacio ","3"
"SPAN","140","Analyzing Hispanic Literatures","91913","D","LEC","M","15","14","10:40","11:30","M  W  F   ","WATERM","402","Lopez-Vicuna, Ignacio ","3"
"SPAN","141","Intro To Literature of Spain","94054","A","LEC","M","25","22","08:30","09:45"," T  R    ","WATERM","400","Maura, Juan F.","3"
"SPAN","142","Intro To Lit Spanish America","91015","A","LEC","M","25","15","13:55","14:45","M  W  F   ","JEFFRD","112","Waldron, John Vincent","3"
"SPAN","142","Intro To Lit Spanish America","91914","B","LEC","M","25","13","15:00","15:50","M  W  F   ","JEFFRD","112","Waldron, John Vincent","3"
"SPAN","197","Readings & Research","91021","A","TD","M","10","0","TBA","","       ","","","Mazzoni, Maria-Cristina ","1 to 6"
"SPAN","201","Adv Composition & Conversation","91017","A","LEC","M","15","12","11:45","12:35","M  W  F   ","WATERM","456","Escaja, Tina Fernandez","3"
"SPAN","201","Adv Composition & Conversation","91915","B","LEC","M","15","11","12:50","13:40","M  W  F   ","WATERM","403","Escaja, Tina Fernandez","3"
"SPAN","202","Span/Eng Contrastive Analysis","94205","A","LEC","M","20","20","10:00","11:15"," T  R    ","WATERM","455","Rodriguez, Guillermo A.","0"
"SPAN","202","Span/Eng Contrastive Analysis","95008","WD","LEC","M","20","1","10:00","11:15","       ","","","","3"
"SPAN","246","Reading Cervantes","92461","A","LEC","M","25","20","11:30","12:45"," T  R    ","JEFFRD","112","Connor, Catherine ","3"
"SPAN","264","Border Literatures","94074","A","LEC","M","25","23","13:00","14:15"," T  R    ","LAFAYE","L302","Flores, Yolanda ","3"
"SPAN","274","Latin-American Poetry","94075","A","LEC","M","25","20","13:55","14:45","M  W  F   ","WATERM","457","Escaja, Tina Fernandez","3"
