 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
EDLI,276,Information Sources & Services,60282,A,L,C,20,5,16:00,19:00,M T W R F   ,BAILEY,,Brew,3  
EDLI,277,Info Tech Schl Libr Media Ctrs,60283,A,L,C,20,11,16:00,20:00,M T W R F   ,BAILEY,,Ross,3  
EDLI,295,The Electronic Librarian,60557,A,L,C,20,9,09:00,14:00,M T W     ,BAILEY,,Prior,1
EDLI,397,Problems in Education,60593,A,T,M,999,1,TBA,,       ,,,Brew,3
EDLP,200,SDI:Web Project,60675,B,O,C,999,10,TBA,,       ,,,Tavalin,6
EDLP,200,SDI:Constructiv Sci K-8 Tchrs,60636,BD1,L,C,999,5,08:00,16:00,M T W R F   ,,,Boyer,3
EDLP,200,SDI:Des&Dev Stdrds Block Sched,60639,BD2,A,C,999,11,08:30,16:00,M T W R F   ,,,Fay Jr.,3
EDLP,200,SDI:Hst Artifacts & WWW,60687,C,A,C,999,16,TBA,,       ,,,Tavalin,0 to 6
EDLP,200,SDI:Creating Homepages,60672,ES1,L,C,35,13,13:00,16:00,M T W R F   ,,,Sanborn,1
EDLP,200,SDI:Creating Hompages Sect I,60690,ES2,L,C,35,12,13:00,16:00,M T W R F   ,,,Sanborn,1
EDLP,200,SDI:Creating Homepages Sect II,60691,ES3,L,C,35,11,13:00,16:00,M T W R F   ,,,Sanborn,1
EDLP,200,SDI:Creating Homepages Sec III,60692,ES4,L,C,35,11,13:00,16:00, T W R    ,,,Sanborn,1
EDLP,200,SDI:Deal w/Challeng Stdnt Behv,60568,LY1,L,C,999,58,08:00,16:00,M T W R F   ,,,Baker,0 to 6
EDLP,200,ACSU Assessment Institute,60694,MI1,L,C,999,7,08:00,16:00,  W R F   ,,,Lombardo,1
EDLP,200,SDI:Technology & Assessment,60637,MK1,L,C,15,13,08:00,12:00,       ,,,Bless,3
EDLP,200,SDI:Foundations of Action Rsch,60588,MT1,L,C,999,3,TBA,,M T W R F   ,,,Tavalin,0 to 6
EDLP,200,SDI:Dev Skills Stdrd Base Curr,60606,MT2,L,C,999,19,08:30,16:00,M T W R F   ,,,Gibson,0 to 6
EDLP,200,SDI:Image Processing for Tchg,60673,MT3,O,C,20,7,09:00,16:00,M T W R F   ,,,McGraw,0 to 6
EDLP,200,SDI:Devt'l Stdrds Based Units,60607,ST1,L,C,999,72,08:00,16:00,M T W R F   ,,,Staff,0 to 6
EDLP,200,SDI:Observing & Analyzing Tchg,60679,VG1,A,C,999,9,08:30,15:30, T W R F   ,,,Platt,3
EDLP,200,SDI:Tchg/Lrng of Mathematics,60686,WB1,L,C,999,14,08:30,15:30,M T W R F   ,,,Sharma,0 to 6
EDLP,200,SDI: Math Conditioning,60604,WL1,L,C,999,12,16:00,18:00,M       ,,,Richardson,1
EDLP,200,SDI:Probs in Educ:Curr & Assmt,60605,WS1,L,C,999,6,08:00,15:30,M T W R F   ,,,Saginor,0 to 6
EDLP,266,Educational Finance,60056,A,L,C,12,9,09:00,13:15,M T W R F   ,LAFAYE,L307,Mathis,3
EDLP,268,Vermont School Law Colloquim,60057,A,L,C,40,37,08:00,12:00,     S  ,KALKIN,002,Cernosia,3
EDLP,280,Schl Business Mgmt,60456,A,L,C,25,9,08:00,12:00,M T W R F   ,OMANEX,A202,Proulx,3  
EDLP,280,Schl Business Mgmt,60674,MT1,L,C,999,5,TBA,,       ,,,Proulx,3  
EDLP,295,Lab Experience,60577,A,L,M,999,1,TBA,,       ,,,Hasazi,1 to 6
EDLP,319,Internship,60681,A,I,M,1,1,TBA,,       ,,,Fishell,3
EDLP,356,Managing Future in ED&SS Orgzn,60058,A,L,C,999,9,16:00,20:00,M T W R F   ,WATERM,426,Hood,3
EDLP,380,Women in Leadership,60059,A,L,C,20,17,08:00,12:30,M T W R F   ,WATERM,443,Hasazi,3  
EDLP,380,SDI:School to Work,60555,RA1,L,C,999,0,08:00,15:30,M T W R F   ,,,Salembier,3  
EDLP,397,Problems in Education,60481,A,L,M,999,10,TBA,,       ,,,Meyers,1 to 6
EDLP,397,Problems in Ed:Staff Eval/Dev,60617,B,L,M,999,4,TBA,,       ,,,Aiken,1 to 6
